symbol,Datetime,Open,High,Low,Close,Volume,trade_count,vwap
META,2025-11-18 13:53:00+00:00,592.95,593.0,592.65,592.65,1143.0,105.0,592.819045
META,2025-11-18 13:54:00+00:00,592.77,593.64,592.77,593.6003,6468.0,212.0,593.332669
META,2025-11-18 13:55:00+00:00,593.61,593.93,593.38,593.5,3589.0,214.0,593.627901
META,2025-11-18 13:56:00+00:00,593.5,593.71,593.32,593.32,1510.0,107.0,593.545951
META,2025-11-18 13:57:00+00:00,593.32,593.42,592.8,592.8,2227.0,168.0,593.11284
META,2025-11-18 13:58:00+00:00,593.04,593.04,592.45,592.51,2772.0,181.0,592.750809
META,2025-11-18 13:59:00+00:00,592.6,592.6,592.31,592.31,1655.0,183.0,592.476285
META,2025-11-18 14:00:00+00:00,592.59,592.59,592.17,592.5,5349.0,263.0,592.452688
META,2025-11-18 14:01:00+00:00,592.5,593.53,592.4,593.5,16211.0,293.0,592.778491
META,2025-11-18 14:02:00+00:00,593.45,593.54,593.3214,593.4,2279.0,128.0,593.470188
META,2025-11-18 14:03:00+00:00,593.59,593.8225,593.4,593.8225,6094.0,188.0,593.570662
META,2025-11-18 14:04:00+00:00,593.73,593.91,593.4477,593.75,6841.0,188.0,593.740239
META,2025-11-18 14:05:00+00:00,593.72,593.8,593.5086,593.7337,1804.0,110.0,593.680416
META,2025-11-18 14:06:00+00:00,593.8595,593.8595,593.61,593.61,2379.0,157.0,593.700964
META,2025-11-18 14:07:00+00:00,593.62,593.7201,593.25,593.25,3160.0,195.0,593.534859
META,2025-11-18 14:08:00+00:00,593.26,593.56,593.0836,593.56,4778.0,127.0,593.319411
META,2025-11-18 14:09:00+00:00,593.4,593.62,593.39,593.4703,4364.0,137.0,593.529114
META,2025-11-18 14:10:00+00:00,593.51,593.62,593.43,593.5,3253.0,135.0,593.533172
META,2025-11-18 14:11:00+00:00,593.35,593.4,593.1198,593.1198,2534.0,170.0,593.303729
META,2025-11-18 14:12:00+00:00,593.11,593.51,592.7336,593.1,6382.0,332.0,593.049661
META,2025-11-18 14:13:00+00:00,593.1,593.4,593.1,593.4,3938.0,129.0,593.22721
META,2025-11-18 14:14:00+00:00,593.3125,593.42,593.23,593.257,2427.0,111.0,593.311832
META,2025-11-18 14:15:00+00:00,593.39,593.5,593.09,593.34,2719.0,147.0,593.343412
META,2025-11-18 14:16:00+00:00,593.35,593.56,593.29,593.35,4255.0,151.0,593.381162
META,2025-11-18 14:17:00+00:00,593.5,593.89,593.5,593.89,2568.0,104.0,593.713945
META,2025-11-18 14:18:00+00:00,593.89,594.5,593.83,594.39,6832.0,272.0,594.043521
META,2025-11-18 14:19:00+00:00,594.5,594.7981,594.32,594.36,6032.0,224.0,594.422883
META,2025-11-18 14:20:00+00:00,594.35,594.37,594.014,594.15,7319.0,162.0,594.306736
META,2025-11-18 14:21:00+00:00,594.08,594.08,593.76,594.03,1906.0,210.0,594.008015
META,2025-11-18 14:22:00+00:00,594.0,594.17,593.6262,594.0,5416.0,145.0,594.003708
META,2025-11-18 14:23:00+00:00,593.98,594.1,593.79,593.9575,3441.0,124.0,593.975119
META,2025-11-18 14:24:00+00:00,593.95,594.19,593.75,594.0,5432.0,195.0,593.967759
META,2025-11-18 14:25:00+00:00,594.0,594.0,590.5,591.5,105549.0,2444.0,592.184218
META,2025-11-18 14:26:00+00:00,591.36,591.63,591.0,591.5,10025.0,321.0,591.252736
META,2025-11-18 14:27:00+00:00,591.4,591.41,589.25,589.65,48978.0,3220.0,590.415503
META,2025-11-18 14:28:00+00:00,590.47,592.11,590.0,590.9,16778.0,574.0,590.819543
META,2025-11-18 14:29:00+00:00,590.3,591.52,590.06,591.03,12908.0,385.0,591.020727
META,2025-11-18 14:30:00+00:00,591.59,597.3393,590.8428,596.8293,867506.0,14185.0,592.630365
META,2025-11-18 14:31:00+00:00,596.4099,596.82,591.96,592.01,120702.0,4022.0,593.554099
META,2025-11-18 14:32:00+00:00,592.2,596.33,591.8001,595.59,115676.0,4608.0,594.058638
META,2025-11-18 14:33:00+00:00,595.61,597.6919,594.8001,596.4,107966.0,3933.0,596.461766
META,2025-11-18 14:34:00+00:00,596.33,596.72,593.3406,593.52,68717.0,3192.0,595.09008
META,2025-11-18 14:35:00+00:00,593.59,594.2334,591.85,592.625,107430.0,3776.0,592.72304
META,2025-11-18 14:36:00+00:00,592.65,594.08,592.4201,593.935,77041.0,2815.0,593.357059
META,2025-11-18 14:37:00+00:00,593.87,594.21,592.33,593.09,89518.0,2907.0,593.142597
META,2025-11-18 14:38:00+00:00,593.13,593.1699,591.2301,592.2728,84147.0,3553.0,592.311242
META,2025-11-18 14:39:00+00:00,592.1594,593.1,592.08,593.09,72685.0,2684.0,592.683861
META,2025-11-18 14:40:00+00:00,592.97,594.05,591.47,592.6164,100405.0,3291.0,592.787275
META,2025-11-18 14:41:00+00:00,592.3705,593.36,591.95,592.0225,55448.0,2306.0,592.746416
META,2025-11-18 14:42:00+00:00,592.3,592.99,591.52,592.57,74038.0,2467.0,592.143179
META,2025-11-18 14:43:00+00:00,592.36,592.51,591.4,591.6425,112277.0,3094.0,591.911147
META,2025-11-18 14:44:00+00:00,591.695,591.695,590.07,590.395,130589.0,5386.0,590.620896
META,2025-11-18 14:45:00+00:00,590.6099,591.66,589.31,591.295,206788.0,9977.0,590.342288
META,2025-11-18 14:46:00+00:00,591.2009,591.9799,590.57,590.605,88435.0,2667.0,591.037011
META,2025-11-18 14:47:00+00:00,590.64,591.01,588.76,589.5,128420.0,5203.0,589.480562
META,2025-11-18 14:48:00+00:00,589.68,590.64,589.1,590.53,103206.0,3414.0,590.048349
META,2025-11-18 14:49:00+00:00,590.5215,591.035,588.5101,588.99,128525.0,4053.0,589.375304
META,2025-11-18 14:50:00+00:00,588.98,589.2693,588.2,589.0501,97456.0,3492.0,588.754851
META,2025-11-18 14:51:00+00:00,589.01,590.0,588.6001,588.61,89340.0,3220.0,589.187115
META,2025-11-18 14:52:00+00:00,588.85,589.3345,588.37,588.54,86827.0,3254.0,588.705489
META,2025-11-18 14:53:00+00:00,588.57,588.81,587.5,587.77,138892.0,5979.0,588.161954
META,2025-11-18 14:54:00+00:00,587.81,588.43,587.1,587.39,104216.0,3677.0,587.651153
META,2025-11-18 14:55:00+00:00,587.42,587.66,586.731,587.09,98391.0,4175.0,587.216105
META,2025-11-18 14:56:00+00:00,587.27,587.8672,586.9,587.65,91499.0,3474.0,587.381171
META,2025-11-18 14:57:00+00:00,587.65,588.58,587.3,588.26,76012.0,2943.0,588.025073
META,2025-11-18 14:58:00+00:00,588.13,588.63,587.54,587.97,73772.0,3018.0,588.184428
META,2025-11-18 14:59:00+00:00,587.9,587.94,586.75,586.91,80842.0,3564.0,587.214827
META,2025-11-18 15:00:00+00:00,586.91,587.77,586.485,587.105,142801.0,4437.0,587.072332
META,2025-11-18 15:01:00+00:00,587.24,587.36,585.69,585.92,205866.0,6970.0,586.288037
META,2025-11-18 15:02:00+00:00,585.98,585.98,584.63,585.41,216416.0,10084.0,585.295104
META,2025-11-18 15:03:00+00:00,585.49,586.18,585.01,585.81,119293.0,3918.0,585.658595
META,2025-11-18 15:04:00+00:00,585.88,585.96,583.78,584.32,163606.0,6195.0,584.416886
META,2025-11-18 15:05:00+00:00,584.4,585.71,584.15,585.5401,98338.0,3720.0,584.830954
META,2025-11-18 15:06:00+00:00,585.5875,586.63,585.4001,586.51,98135.0,3686.0,586.126101
META,2025-11-18 15:07:00+00:00,586.62,587.62,586.51,587.11,86292.0,4361.0,587.152188
META,2025-11-18 15:08:00+00:00,587.01,587.8899,586.88,587.8,89611.0,3407.0,587.360229
META,2025-11-18 15:09:00+00:00,587.71,587.87,587.0001,587.67,57735.0,2688.0,587.462534
META,2025-11-18 15:10:00+00:00,587.7,588.31,586.905,587.155,73109.0,3085.0,587.665069
META,2025-11-18 15:11:00+00:00,587.04,587.04,585.5869,585.639,74537.0,3225.0,586.292307
META,2025-11-18 15:12:00+00:00,585.595,586.24,585.5,585.605,64434.0,2509.0,585.84545
META,2025-11-18 15:13:00+00:00,585.665,587.0,585.56,586.97,85059.0,2621.0,586.123538
META,2025-11-18 15:14:00+00:00,586.885,587.18,586.2171,586.37,44520.0,2112.0,586.794325
META,2025-11-18 15:15:00+00:00,586.3,586.43,585.23,585.935,73566.0,2695.0,585.679873
META,2025-11-18 15:16:00+00:00,586.08,586.41,584.82,584.92,124714.0,4223.0,585.307275
META,2025-11-18 15:17:00+00:00,584.9188,585.4899,584.58,584.648,95986.0,3176.0,585.002808
META,2025-11-18 15:18:00+00:00,584.69,585.9445,584.62,584.89,73170.0,2688.0,585.253119
META,2025-11-18 15:19:00+00:00,584.86,586.28,584.7601,585.9499,60467.0,2422.0,585.619909
META,2025-11-18 15:20:00+00:00,585.95,586.949,585.61,586.92,72146.0,2608.0,586.414898
META,2025-11-18 15:21:00+00:00,586.9,587.81,586.62,587.34,74274.0,2629.0,587.333759
META,2025-11-18 15:22:00+00:00,587.19,587.42,586.655,586.9,59944.0,2468.0,587.000758
META,2025-11-18 15:23:00+00:00,586.9,588.2299,586.9,587.7088,54545.0,2284.0,587.642962
META,2025-11-18 15:24:00+00:00,587.69,587.78,586.203,587.015,56187.0,2332.0,586.935781
META,2025-11-18 15:25:00+00:00,587.12,587.9,586.83,587.775,35921.0,1883.0,587.220152
META,2025-11-18 15:26:00+00:00,587.7225,588.47,587.28,588.34,74091.0,2470.0,587.958057
META,2025-11-18 15:27:00+00:00,588.34,588.4599,587.69,587.835,48516.0,2132.0,588.096671
META,2025-11-18 15:28:00+00:00,587.86,588.25,587.01,587.494,46200.0,1978.0,587.627479
META,2025-11-18 15:29:00+00:00,587.56,587.65,586.7001,586.8176,69214.0,2144.0,587.054056
META,2025-11-18 15:30:00+00:00,586.77,587.92,586.43,587.5389,69422.0,2049.0,587.112545
META,2025-11-18 15:31:00+00:00,587.62,587.9,586.43,586.43,36123.0,1930.0,587.100906
META,2025-11-18 15:32:00+00:00,586.52,588.34,586.36,588.24,56532.0,2022.0,587.531031
META,2025-11-18 15:33:00+00:00,588.14,588.37,586.82,587.165,40349.0,1936.0,587.669847
META,2025-11-18 15:34:00+00:00,587.165,587.215,585.65,586.495,65370.0,2772.0,586.307051
META,2025-11-18 15:35:00+00:00,586.555,586.6499,585.77,585.975,49102.0,2110.0,586.172648
META,2025-11-18 15:36:00+00:00,586.035,586.2,585.54,585.84,45865.0,1866.0,585.788946
META,2025-11-18 15:37:00+00:00,585.7901,586.9,585.6501,586.045,103655.0,2701.0,586.455549
META,2025-11-18 15:38:00+00:00,586.04,587.16,585.9711,586.9,44101.0,1841.0,586.655105
META,2025-11-18 15:39:00+00:00,586.9,587.49,586.14,587.1948,85488.0,2198.0,586.789187
META,2025-11-18 15:40:00+00:00,587.1805,587.4199,586.435,587.03,44311.0,1946.0,586.95124
META,2025-11-18 15:41:00+00:00,587.3499,588.4699,587.04,588.37,81809.0,2523.0,587.809623
META,2025-11-18 15:42:00+00:00,588.261,588.55,586.61,586.8875,195175.0,3648.0,587.871122
META,2025-11-18 15:43:00+00:00,586.81,587.51,586.0,586.03,85284.0,2300.0,586.816579
META,2025-11-18 15:44:00+00:00,586.39,587.41,585.7,586.9935,41608.0,1992.0,586.354777
META,2025-11-18 15:45:00+00:00,587.015,587.29,586.75,586.95,56761.0,1797.0,587.034376
META,2025-11-18 15:46:00+00:00,586.87,587.9699,586.86,587.74,46935.0,1790.0,587.598826
META,2025-11-18 15:47:00+00:00,587.865,588.18,587.4,587.7,55031.0,2036.0,587.811634
META,2025-11-18 15:48:00+00:00,587.625,588.38,587.37,588.17,43311.0,1734.0,587.86661
META,2025-11-18 15:49:00+00:00,588.218,588.5,587.89,588.28,32836.0,1382.0,588.089746
META,2025-11-18 15:50:00+00:00,588.29,588.29,586.843,586.9405,47985.0,1999.0,587.461957
META,2025-11-18 15:51:00+00:00,587.085,588.07,586.88,587.98,35001.0,1515.0,587.467416
META,2025-11-18 15:52:00+00:00,588.0,588.54,587.72,588.06,27536.0,1502.0,588.128285
META,2025-11-18 15:53:00+00:00,588.06,588.14,587.05,587.29,32613.0,1611.0,587.434447
META,2025-11-18 15:54:00+00:00,587.285,588.21,587.07,588.06,37699.0,1571.0,587.470202
META,2025-11-18 15:55:00+00:00,588.06,589.08,587.97,588.66,62197.0,2021.0,588.701496
META,2025-11-18 15:56:00+00:00,588.63,588.675,587.3012,587.42,48581.0,2009.0,588.191958
META,2025-11-18 15:57:00+00:00,587.5078,588.18,587.425,587.965,21255.0,1329.0,587.900892
META,2025-11-18 15:58:00+00:00,587.89,588.0245,587.03,587.18,38417.0,1669.0,587.524088
META,2025-11-18 15:59:00+00:00,587.2,587.27,586.3401,586.6799,42853.0,1990.0,586.836581
META,2025-11-18 16:00:00+00:00,586.625,587.25,586.3961,586.86,35394.0,1534.0,586.829441
META,2025-11-18 16:01:00+00:00,586.93,586.98,585.22,585.297,46193.0,2529.0,585.84773
META,2025-11-18 16:02:00+00:00,585.18,585.99,585.05,585.2,30052.0,1795.0,585.448327
META,2025-11-18 16:03:00+00:00,585.13,585.8422,584.87,585.755,88783.0,3989.0,585.137109
META,2025-11-18 16:04:00+00:00,585.8107,585.86,585.19,585.7422,43338.0,1673.0,585.487186
META,2025-11-18 16:05:00+00:00,585.84,586.3,585.3301,586.05,46078.0,1768.0,585.818538
META,2025-11-18 16:06:00+00:00,585.95,586.32,585.51,586.15,31975.0,1657.0,585.923432
META,2025-11-18 16:07:00+00:00,586.17,587.41,586.07,587.29,50464.0,1913.0,586.991952
META,2025-11-18 16:08:00+00:00,587.315,588.6,587.2213,588.3376,59458.0,2316.0,588.064264
META,2025-11-18 16:09:00+00:00,588.5324,589.0,588.0301,588.66,69739.0,1938.0,588.588269
META,2025-11-18 16:10:00+00:00,588.66,588.8,588.09,588.34,57945.0,2093.0,588.444613
META,2025-11-18 16:11:00+00:00,588.34,589.67,588.2625,589.3,66920.0,2273.0,589.136911
META,2025-11-18 16:12:00+00:00,589.22,589.6,588.9,589.525,44788.0,1817.0,589.20912
META,2025-11-18 16:13:00+00:00,589.61,590.26,589.27,590.24,99222.0,2418.0,589.88538
META,2025-11-18 16:14:00+00:00,590.16,590.62,589.81,590.125,54739.0,2131.0,590.144202
META,2025-11-18 16:15:00+00:00,590.01,590.15,589.41,589.5294,37571.0,2453.0,589.685038
META,2025-11-18 16:16:00+00:00,589.77,590.5,589.7046,590.27,55370.0,1996.0,590.114099
META,2025-11-18 16:17:00+00:00,590.2596,590.275,589.6836,589.965,32806.0,1538.0,589.972758
META,2025-11-18 16:18:00+00:00,590.0339,590.74,589.64,590.712,69928.0,1842.0,590.241524
META,2025-11-18 16:19:00+00:00,590.64,591.06,590.3283,590.8283,56093.0,1904.0,590.778401
META,2025-11-18 16:20:00+00:00,590.74,591.82,590.6201,591.82,53521.0,1708.0,591.081937
META,2025-11-18 16:21:00+00:00,591.7275,591.82,590.955,591.35,43247.0,1791.0,591.401683
META,2025-11-18 16:22:00+00:00,591.41,592.25,591.41,591.99,59284.0,1889.0,591.981562
META,2025-11-18 16:23:00+00:00,591.905,592.3899,591.57,592.342,48429.0,1726.0,591.946722
META,2025-11-18 16:24:00+00:00,592.3799,592.9299,592.18,592.18,90201.0,2366.0,592.630453
META,2025-11-18 16:25:00+00:00,592.1601,593.2691,592.14,593.1579,69125.0,1988.0,592.734951
META,2025-11-18 16:26:00+00:00,593.27,593.41,592.9001,593.155,58526.0,1684.0,593.17963
META,2025-11-18 16:27:00+00:00,593.2563,593.93,593.1,593.3151,41543.0,1727.0,593.556874
META,2025-11-18 16:28:00+00:00,593.32,594.3623,593.3125,594.1,77023.0,2176.0,593.963163
META,2025-11-18 16:29:00+00:00,594.16,594.32,592.5901,592.771,75729.0,2414.0,593.573379
META,2025-11-18 16:30:00+00:00,592.8,593.07,592.2,592.93,47358.0,1723.0,592.662251
META,2025-11-18 16:31:00+00:00,592.9034,593.5899,592.9034,593.42,31740.0,1539.0,593.222701
META,2025-11-18 16:32:00+00:00,593.51,594.14,593.37,593.9,54223.0,1989.0,593.755734
META,2025-11-18 16:33:00+00:00,593.97,594.01,593.245,593.711,44759.0,1784.0,593.700787
META,2025-11-18 16:34:00+00:00,593.73,593.8699,593.2701,593.48,46644.0,1512.0,593.595322
META,2025-11-18 16:35:00+00:00,593.43,593.65,592.71,593.17,55610.0,1773.0,593.203812
META,2025-11-18 16:36:00+00:00,593.17,593.61,592.92,593.55,31062.0,1429.0,593.318917
META,2025-11-18 16:37:00+00:00,593.55,594.11,593.3301,593.76,36461.0,1436.0,593.72276
META,2025-11-18 16:38:00+00:00,593.67,594.3999,593.4832,594.245,37708.0,1459.0,593.958326
META,2025-11-18 16:39:00+00:00,594.17,594.38,592.65,592.76,37446.0,1629.0,593.311367
META,2025-11-18 16:40:00+00:00,592.82,593.01,592.2,592.825,43963.0,1629.0,592.599141
META,2025-11-18 16:41:00+00:00,592.825,593.31,592.63,593.27,26084.0,1155.0,592.88458
META,2025-11-18 16:42:00+00:00,593.32,594.09,593.15,593.42,44267.0,1370.0,593.621845
META,2025-11-18 16:43:00+00:00,593.405,594.37,593.39,594.225,26752.0,1117.0,594.00795
META,2025-11-18 16:44:00+00:00,594.225,594.225,593.4336,593.715,46162.0,1517.0,593.743452
META,2025-11-18 16:45:00+00:00,593.76,594.2148,593.6466,593.6601,35644.0,1282.0,593.915623
META,2025-11-18 16:46:00+00:00,593.795,593.93,592.75,593.13,26154.0,1344.0,593.227096
META,2025-11-18 16:47:00+00:00,593.13,593.43,592.2,592.5799,26341.0,1215.0,592.907489
META,2025-11-18 16:48:00+00:00,592.5982,593.3999,592.3001,592.87,67568.0,1969.0,592.808023
META,2025-11-18 16:49:00+00:00,592.89,592.98,592.16,592.87,97706.0,1983.0,592.617307
META,2025-11-18 16:50:00+00:00,592.9658,593.21,592.34,593.155,37371.0,1576.0,592.810384
META,2025-11-18 16:51:00+00:00,593.0701,593.59,592.59,592.7985,40856.0,1427.0,592.948463
META,2025-11-18 16:52:00+00:00,592.75,593.16,592.1,592.26,51234.0,1605.0,592.646446
META,2025-11-18 16:53:00+00:00,592.38,593.0,592.38,592.91,24928.0,1055.0,592.817806
META,2025-11-18 16:54:00+00:00,592.88,593.41,592.6,593.41,37769.0,1096.0,592.96787
META,2025-11-18 16:55:00+00:00,593.5,594.35,593.4708,594.07,40260.0,1311.0,594.033218
META,2025-11-18 16:56:00+00:00,594.08,594.08,593.1301,593.36,21799.0,1079.0,593.639952
META,2025-11-18 16:57:00+00:00,593.26,594.13,593.22,593.98,45264.0,1003.0,593.851847
META,2025-11-18 16:58:00+00:00,593.85,593.92,592.8,592.82,31728.0,1222.0,593.327454
META,2025-11-18 16:59:00+00:00,592.89,593.44,592.72,593.36,22126.0,969.0,593.200893
META,2025-11-18 17:00:00+00:00,593.2956,593.72,593.2101,593.61,22991.0,1051.0,593.424442
META,2025-11-18 17:01:00+00:00,593.62,593.62,592.83,593.28,19953.0,1037.0,593.123264
META,2025-11-18 17:02:00+00:00,593.28,593.8,593.1018,593.613,24477.0,1063.0,593.485174
META,2025-11-18 17:03:00+00:00,593.49,593.5578,592.66,592.98,28581.0,1189.0,593.043781
META,2025-11-18 17:04:00+00:00,592.96,593.23,592.41,592.775,27350.0,1087.0,592.732216
META,2025-11-18 17:05:00+00:00,592.6801,592.87,591.7,591.8175,38079.0,1537.0,592.081006
META,2025-11-18 17:06:00+00:00,591.815,591.84,590.6415,590.6509,33645.0,1409.0,591.205065
META,2025-11-18 17:07:00+00:00,590.72,591.39,590.6094,591.0,47875.0,1445.0,591.030936
META,2025-11-18 17:08:00+00:00,590.92,591.0758,590.43,590.63,28174.0,974.0,590.726247
META,2025-11-18 17:09:00+00:00,590.57,590.772,590.05,590.534,33885.0,1202.0,590.347651
META,2025-11-18 17:10:00+00:00,590.445,590.79,590.03,590.215,38699.0,1025.0,590.342187
META,2025-11-18 17:11:00+00:00,590.3099,590.6,589.651,590.51,48497.0,2048.0,590.089993
META,2025-11-18 17:12:00+00:00,590.51,591.06,590.39,590.8755,40953.0,1116.0,590.72888
META,2025-11-18 17:13:00+00:00,590.71,591.13,590.5301,591.0,40567.0,1525.0,590.872117
META,2025-11-18 17:14:00+00:00,590.92,591.1399,589.811,590.1125,30744.0,1318.0,590.400191
META,2025-11-18 17:15:00+00:00,590.035,591.04,590.0069,590.7018,38265.0,887.0,590.729998
META,2025-11-18 17:16:00+00:00,590.65,591.01,590.33,590.7599,22237.0,803.0,590.628986
META,2025-11-18 17:17:00+00:00,590.61,590.6529,589.61,589.8538,23975.0,1063.0,589.997143
META,2025-11-18 17:18:00+00:00,589.85,590.57,589.7985,590.08,25894.0,1051.0,590.166291
META,2025-11-18 17:19:00+00:00,590.0589,590.35,589.68,589.85,24181.0,796.0,590.05535
META,2025-11-18 17:20:00+00:00,589.88,590.4999,589.7,590.23,204787.0,1067.0,590.121556
META,2025-11-18 17:21:00+00:00,590.185,590.85,589.8519,590.35,45073.0,1221.0,590.377434
META,2025-11-18 17:22:00+00:00,590.3,591.0,589.7101,589.94,58516.0,1366.0,590.586867
META,2025-11-18 17:23:00+00:00,589.94,590.4999,589.82,590.16,31861.0,1019.0,590.141412
META,2025-11-18 17:24:00+00:00,590.2072,590.3097,589.7172,589.86,34211.0,1105.0,589.960602
META,2025-11-18 17:25:00+00:00,589.87,590.22,589.56,589.655,36652.0,1097.0,589.859484
META,2025-11-18 17:26:00+00:00,589.6227,589.89,589.23,589.43,37932.0,1153.0,589.4612
META,2025-11-18 17:27:00+00:00,589.2701,589.69,588.32,588.38,46689.0,1563.0,588.929039
META,2025-11-18 17:28:00+00:00,588.4018,588.89,588.38,588.61,35922.0,1166.0,588.665556
META,2025-11-18 17:29:00+00:00,588.55,589.035,588.55,588.5646,37199.0,1046.0,588.744584
META,2025-11-18 17:30:00+00:00,588.52,588.68,588.11,588.3325,27517.0,1115.0,588.384109
META,2025-11-18 17:31:00+00:00,588.3375,588.4299,587.5,587.6,48280.0,2186.0,587.862839
META,2025-11-18 17:32:00+00:00,587.6,587.84,587.25,587.32,36030.0,1361.0,587.546308
META,2025-11-18 17:33:00+00:00,587.27,588.07,587.25,587.61,36474.0,1332.0,587.731984
META,2025-11-18 17:34:00+00:00,587.59,588.52,587.24,588.33,34349.0,1273.0,587.835068
META,2025-11-18 17:35:00+00:00,588.415,588.8,588.0,588.3054,32604.0,1572.0,588.49522
META,2025-11-18 17:36:00+00:00,588.35,588.96,588.25,588.85,30543.0,1147.0,588.717887
META,2025-11-18 17:37:00+00:00,588.78,589.4299,588.73,589.11,26043.0,1018.0,589.130297
META,2025-11-18 17:38:00+00:00,589.19,590.9,589.15,590.51,33748.0,1127.0,590.038989
META,2025-11-18 17:39:00+00:00,590.62,593.2,590.212,592.7756,85893.0,2443.0,591.960804
META,2025-11-18 17:40:00+00:00,592.58,595.0,592.45,594.45,185850.0,4286.0,594.088248
META,2025-11-18 17:41:00+00:00,594.43,595.09,593.47,593.76,70443.0,1806.0,594.389647
META,2025-11-18 17:42:00+00:00,593.84,594.8,593.6,594.29,37442.0,1240.0,594.23482
META,2025-11-18 17:43:00+00:00,594.06,597.19,594.06,595.615,180528.0,4661.0,595.823669
META,2025-11-18 17:44:00+00:00,595.5,597.92,595.0001,597.519,212953.0,4418.0,596.53311
META,2025-11-18 17:45:00+00:00,597.8226,597.8226,595.14,595.73,93114.0,2889.0,596.298991
META,2025-11-18 17:46:00+00:00,595.5368,595.84,594.42,595.065,80742.0,2048.0,595.011732
META,2025-11-18 17:47:00+00:00,595.19,596.28,595.0,596.27,42406.0,1370.0,595.706481
META,2025-11-18 17:48:00+00:00,596.1,596.95,595.85,596.4,65725.0,1615.0,596.494052
META,2025-11-18 17:49:00+00:00,596.19,596.87,596.11,596.44,73417.0,1612.0,596.486608
